Document ID,Participant,Timestamp,Trial,Task,Response,Choice,RT,ITI (s),Reward,Feedback,All Probabilities,Chosen Probability
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,172,,,,,1.30162451,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,172,,,,,,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,173,response,t,t,1377,,,0.00$,"[0.5,0.3,0.7]",0.3
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,174,,,,1000,,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,175,,,,,2.06856255,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,175,,,,,,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,176,response,p,p,364,,1,+1.00$,"[0.5,0.3,0.7]",0.7
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,177,,,,1000,,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,178,,,,,4.71725242,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,178,,,,,,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,179,response,q,q,1727,,1,+1.00$,"[0.5,0.3,0.7]",0.5
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,180,,,,1000,,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,181,,,,,1.97473574,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,181,,,,,,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,182,response,t,t,1241,,1,+1.00$,"[0.5,0.3,0.7]",0.3
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,183,,,,1000,,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,184,,,,,2.85765018,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,184,,,,,,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,185,response,p,p,1827,,,0.00$,"[0.5,0.3,0.7]",0.7
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,186,,,,1000,,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,187,,,,,3.97178517,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,187,,,,,,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,188,response,t,t,579,,,0.00$,"[0.5,0.3,0.7]",0.3
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,189,,,,1000,,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,190,,,,,1.87549279,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,190,,,,,,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,191,response,q,q,941,,,0.00$,"[0.5,0.3,0.7]",0.5
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,192,,,,1000,,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,193,,,,,4.50856021,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,193,,,,,,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,194,response,p,p,481,,1,+1.00$,"[0.5,0.3,0.7]",0.7
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,195,,,,1000,,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,196,,,,,2.5956608,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,196,,,,,,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,197,response,t,t,1524,,1,+1.00$,"[0.5,0.3,0.7]",0.3
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,198,,,,1000,,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,199,,,,,1.24415086,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,199,,,,,,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,200,response,,p,2500,,1,+1.00$,"[0.5,0.3,0.7]",0.7
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,201,,,,1000,,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,202,,,,,1.01394596,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,202,,,,,,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,203,response,p,p,1317,,1,+1.00$,"[0.5,0.3,0.7]",0.7
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,204,,,,1000,,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,205,,,,,1.24078153,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,205,,,,,,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,206,response,t,t,979,,,0.00$,"[0.5,0.3,0.7]",0.3
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,207,,,,1000,,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,208,,,,,3.68446081,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,208,,,,,,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,209,response,q,q,989,,1,+1.00$,"[0.5,0.3,0.7]",0.5
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,210,,,,1000,,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,211,,,,,4.71875611,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,211,,,,,,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,212,response,p,p,436,,,0.00$,"[0.5,0.3,0.7]",0.7
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,213,,,,1000,,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,214,,,,,2.25875576,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,214,,,,,,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,215,response,t,t,680,,1,+1.00$,"[0.5,0.3,0.7]",0.3
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,216,,,,1000,,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,217,,,,,3.3403206,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,217,,,,,,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,218,response,p,p,476,,,0.00$,"[0.5,0.3,0.7]",0.7
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,219,,,,1000,,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,220,,,,,3.17386958,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,220,,,,,,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,221,response,t,t,724,,,0.00$,"[0.5,0.3,0.7]",0.3
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,222,,,,1000,,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,223,,,,,4.42389611,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,223,,,,,,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,224,response,q,q,860,,,0.00$,"[0.5,0.3,0.7]",0.5
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,225,,,,1000,,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,226,,,,,3.53667484,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,226,,,,,,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,227,response,t,t,762,,,0.00$,"[0.5,0.3,0.7]",0.3
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,228,,,,1000,,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,229,,,,,2.11754048,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,229,,,,,,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,230,response,p,p,1261,,,0.00$,"[0.5,0.3,0.7]",0.7
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,231,,,,1000,,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,232,,,,,3.44448521,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,232,,,,,,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,233,response,q,q,892,,,0.00$,"[0.5,0.3,0.7]",0.5
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,234,,,,1000,,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,235,,,,,3.93897413,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,235,,,,,,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,236,response,,t,2500,,1,+1.00$,"[0.5,0.3,0.7]",0.3
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,237,,,,1000,,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,238,,,,,1.72268074,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,238,,,,,,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,239,response,,p,2500,,1,+1.00$,"[0.5,0.3,0.7]",0.7
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,240,,,,1000,,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,241,,,,,4.95281674,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,241,,,,,,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,242,response,q,q,746,,1,+1.00$,"[0.5,0.3,0.7]",0.5
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,243,,,,1000,,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,244,,,,,3.99800967,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,244,,,,,,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,245,response,p,p,1339,,1,+1.00$,"[0.5,0.3,0.7]",0.7
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,246,,,,1000,,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,247,,,,,1.22203299,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,247,,,,,,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,248,response,t,t,1438,,,0.00$,"[0.5,0.3,0.7]",0.3
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,249,,,,1000,,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,250,,,,,4.50775926,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,250,,,,,,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,251,response,q,q,783,,1,+1.00$,"[0.5,0.3,0.7]",0.5
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,252,,,,1000,,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,253,,,,,4.44339236,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,253,,,,,,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,254,response,t,t,742,,,0.00$,"[0.5,0.3,0.7]",0.3
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,255,,,,1000,,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,256,,,,,1.34170206,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,256,,,,,,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,257,response,p,p,951,,1,+1.00$,"[0.5,0.3,0.7]",0.7
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,258,,,,1000,,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,259,,,,,1.8988998,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,259,,,,,,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,260,response,t,t,679,,1,+1.00$,"[0.5,0.3,0.7]",0.3
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,261,,,,1000,,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,262,,,,,4.77221725,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,262,,,,,,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,263,response,p,p,454,,,0.00$,"[0.5,0.3,0.7]",0.7
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,264,,,,1000,,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,265,,,,,2.68921955,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,265,,,,,,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,266,response,t,t,969,,1,+1.00$,"[0.5,0.3,0.7]",0.3
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,267,,,,1000,,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,268,,,,,4.93912462,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,268,,,,,,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,269,response,q,q,1102,,,0.00$,"[0.5,0.3,0.7]",0.5
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,270,,,,1000,,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,271,,,,,2.64379115,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,271,,,,,,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,272,response,p,p,820,,,0.00$,"[0.5,0.3,0.7]",0.7
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,273,,,,1000,,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,274,,,,,4.65645066,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,274,,,,,,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,275,response,t,t,689,,,0.00$,"[0.5,0.3,0.7]",0.3
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,276,,,,1000,,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,277,,,,,3.91494587,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,277,,,,,,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,278,response,p,p,656,,1,+1.00$,"[0.5,0.3,0.7]",0.7
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,279,,,,1000,,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,280,,,,,3.88535747,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,280,,,,,,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,281,,60,,6977,,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,282,,41,,2836,,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,283,,69,,3939,,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,284,,44,,2190,,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,285,,73,,2332,,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,286,,54,,1802,,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,287,,[object Object],,55241,,,,,
tyn6Y7TL75h41flKewro,prolific_5c07e20ceea895000101da12,2025-03-19T11:20:31.057Z,288,,,,5000,,,,,
dT8GnsZ6oQdfjY6aE7RK,prolific_603b9be389c6cf7d0dd74fd1,2025-03-19T11:21:43.869Z,0,,,,20288,,,,,
dT8GnsZ6oQdfjY6aE7RK,prolific_603b9be389c6cf7d0dd74fd1,2025-03-19T11:21:43.869Z,1,,,,,,,,,
dT8GnsZ6oQdfjY6aE7RK,prolific_603b9be389c6cf7d0dd74fd1,2025-03-19T11:21:43.869Z,2,, ,,2542,,,,,
dT8GnsZ6oQdfjY6aE7RK,prolific_603b9be389c6cf7d0dd74fd1,2025-03-19T11:21:43.869Z,3,, ,,18190,,,,,
dT8GnsZ6oQdfjY6aE7RK,prolific_603b9be389c6cf7d0dd74fd1,2025-03-19T11:21:43.869Z,4,, ,,6911,,,,,
dT8GnsZ6oQdfjY6aE7RK,prolific_603b9be389c6cf7d0dd74fd1,2025-03-19T11:21:43.869Z,5,,,,10000,,,,,
dT8GnsZ6oQdfjY6aE7RK,prolific_603b9be389c6cf7d0dd74fd1,2025-03-19T11:21:43.869Z,6,response,p,p,1445,,1,+1.00$,"[0.3,0.7,0.5]",0.5
dT8GnsZ6oQdfjY6aE7RK,prolific_603b9be389c6cf7d0dd74fd1,2025-03-19T11:21:43.869Z,7,,,,1000,,,,,
dT8GnsZ6oQdfjY6aE7RK,prolific_603b9be389c6cf7d0dd74fd1,2025-03-19T11:21:43.869Z,8,,,,,4.75169756,,,,
dT8GnsZ6oQdfjY6aE7RK,prolific_603b9be389c6cf7d0dd74fd1,2025-03-19T11:21:43.869Z,8,,,,,,,,,
dT8GnsZ6oQdfjY6aE7RK,prolific_603b9be389c6cf7d0dd74fd1,2025-03-19T11:21:43.869Z,9,response,t,t,1312,,1,+1.00$,"[0.3,0.7,0.5]",0.7
dT8GnsZ6oQdfjY6aE7RK,prolific_603b9be389c6cf7d0dd74fd1,2025-03-19T11:21:43.869Z,10,,,,1000,,,,,
dT8GnsZ6oQdfjY6aE7RK,prolific_603b9be389c6cf7d0dd74fd1,2025-03-19T11:21:43.869Z,11,,,,,2.06856255,,,,
dT8GnsZ6oQdfjY6aE7RK,prolific_603b9be389c6cf7d0dd74fd1,2025-03-19T11:21:43.869Z,11,,,,,,,,,
dT8GnsZ6oQdfjY6aE7RK,prolific_603b9be389c6cf7d0dd74fd1,2025-03-19T11:21:43.869Z,12,response,,t,2500,,1,+1.00$,"[0.3,0.7,0.5]",0.7
dT8GnsZ6oQdfjY6aE7RK,prolific_603b9be389c6cf7d0dd74fd1,2025-03-19T11:21:43.869Z,13,,,,1000,,,,,
dT8GnsZ6oQdfjY6aE7RK,prolific_603b9be389c6cf7d0dd74fd1,2025-03-19T11:21:43.869Z,14,,,,,4.77221725,,,,
dT8GnsZ6oQdfjY6aE7RK,prolific_603b9be389c6cf7d0dd74fd1,2025-03-19T11:21:43.869Z,14,,,,,,,,,
dT8GnsZ6oQdfjY6aE7RK,prolific_603b9be389c6cf7d0dd74fd1,2025-03-19T11:21:43.869Z,15,,50,,7953,,,,,
dT8GnsZ6oQdfjY6aE7RK,prolific_603b9be389c6cf7d0dd74fd1,2025-03-19T11:21:43.869Z,16,,51,,8229,,,,,
dT8GnsZ6oQdfjY6aE7RK,prolific_603b9be389c6cf7d0dd74fd1,2025-03-19T11:21:43.869Z,17,,50,,4628,,,,,
dT8GnsZ6oQdfjY6aE7RK,prolific_603b9be389c6cf7d0dd74fd1,2025-03-19T11:21:43.869Z,18,,50,,2866,,,,,
dT8GnsZ6oQdfjY6aE7RK,prolific_603b9be389c6cf7d0dd74fd1,2025-03-19T11:21:43.869Z,19,,50,,3191,,,,,
dT8GnsZ6oQdfjY6aE7RK,prolific_603b9be389c6cf7d0dd74fd1,2025-03-19T11:21:43.869Z,20,,50,,2662,,,,,
dT8GnsZ6oQdfjY6aE7RK,prolific_603b9be389c6cf7d0dd74fd1,2025-03-19T11:21:43.869Z,21,,,,10000,,,,,
dT8GnsZ6oQdfjY6aE7RK,prolific_603b9be389c6cf7d0dd74fd1,2025-03-19T11:21:43.869Z,22,response,p,p,1056,,,0.00$,"[0.3,0.7,0.5]",0.5
dT8GnsZ6oQdfjY6aE7RK,prolific_603b9be389c6cf7d0dd74fd1,2025-03-19T11:21:43.869Z,23,,,,1000,,,,,
dT8GnsZ6oQdfjY6aE7RK,prolific_603b9be389c6cf7d0dd74fd1,2025-03-19T11:21:43.869Z,24,,,,,1.30162451,,,,
dT8GnsZ6oQdfjY6aE7RK,prolific_603b9be389c6cf7d0dd74fd1,2025-03-19T11:21:43.869Z,24,,,,,,,,,
dT8GnsZ6oQdfjY6aE7RK,prolific_603b9be389c6cf7d0dd74fd1,2025-03-19T11:21:43.869Z,25,response,t,t,1101,,,0.00$,"[0.3,0.7,0.5]",0.7
dT8GnsZ6oQdfjY6aE7RK,prolific_603b9be389c6cf7d0dd74fd1,2025-03-19T11:21:43.869Z,26,,,,1000,,,,,
dT8GnsZ6oQdfjY6aE7RK,prolific_603b9be389c6cf7d0dd74fd1,2025-03-19T11:21:43.869Z,27,,,,,4.77221725,,,,
dT8GnsZ6oQdfjY6aE7RK,prolific_603b9be389c6cf7d0dd74fd1,2025-03-19T11:21:43.869Z,27,,,,,,,,,
dT8GnsZ6oQdfjY6aE7RK,prolific_603b9be389c6cf7d0dd74fd1,2025-03-19T11:21:43.869Z,28,response,,q,2500,,1,+1.00$,"[0.3,0.7,0.5]",0.3
dT8GnsZ6oQdfjY6aE7RK,prolific_603b9be389c6cf7d0dd74fd1,2025-03-19T11:21:43.869Z,29,,,,1000,,,,,
dT8GnsZ6oQdfjY6aE7RK,prolific_603b9be389c6cf7d0dd74fd1,2025-03-19T11:21:43.869Z,30,,,,,3.88535747,,,,
dT8GnsZ6oQdfjY6aE7RK,prolific_603b9be389c6cf7d0dd74fd1,2025-03-19T11:21:43.869Z,30,,,,,,,,,
